,q1,q2,q3,q4,q5_1,q5_2,q5_3,q5_4,q5_5,q23,q24,q25,q26,q27,q28,q35,q36_2,q36_3,q36_4,q36_5,q36_6,q36_7,q36_8,q39,q41,q44_2,q44_3,q44_4,q44_5,q44_6,q44_7,q44_8,q45,q58,q60,q64_2,q64_3,q64_4,q64_5,q64_6,q64_7,q64_8,q65_2,q65_3,q66_1,q66_2,q68_1,q68_2,q68_3,q77,q78,q79,q80,q89,q98,weight,stratum,psu,record,year,q88
103,7,1,4,2,1,1,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,3,1,6,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,5,1,4,2,0.89,103,10530,185,2015,4
104,6,1,4,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,2,3,5,4,6,1,1,0.64,103,10530,187,2015,5
105,7,2,4,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,6,1,1,1,1,2,1,1,2,1,2,1,1,1,2,3,1,2,7,1,2,1.47,103,10530,189,2015,3
106,6,2,4,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,5,7,6,4,3,2,1.06,103,10530,191,2015,5
107,6,1,4,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,4,7,1,2,0.89,103,10530,192,2015,4
108,6,1,4,2,1,1,2,1,1,2,2,1,1,1,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,2,2,1,2,1,1,3,2,7,1,2,1,0.89,103,10530,193,2015,2
109,6,1,4,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,3,4,7,2,2,0.89,103,10530,194,2015,4
110,6,1,4,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,5,4,5,2,1,0.64,103,10530,195,2015,3
111,7,1,4,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,7,6,7,7,3,2,0.64,103,10530,196,2015,3
112,7,2,4,2,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,4,7,7,2,2,1.47,103,10530,197,2015,4
113,7,2,4,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,2,1,2,1,2,1,1,2,1,6,8,6,2,2,1,1.06,103,10530,198,2015,4
114,6,1,4,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,8,7,7,1,2,0.89,103,10530,199,2015,5
115,7,1,4,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,7,1,3,2,1,1,1,1,1,1,1,2,2,1,2,1,1,5,8,4,5,3,1,0.64,103,10530,200,2015,5
116,6,1,3,2,1,1,2,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,7,7,2,0.82,103,10530,208,2015,4
117,6,1,3,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,6,1,5,2,1,1,1,1,1,1,2,2,1,2,2,1,1,3,5,2,7,1,2,0.82,103,10530,211,2015,3
118,5,1,3,2,1,1,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,8,3,7,2,1,0.82,103,10530,212,2015,5
119,3,1,1,2,1,1,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,4,7,1,1,2,0.68,103,10530,218,2015,4
120,4,1,1,2,1,1,2,1,1,1,2,1,1,1,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,6,1,1,2,1,1,1,1,1,2,2,1,2,1,1,7,1,1,7,7,2,0.68,103,10530,222,2015,2
121,5,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,2,1,1,2,1,1,1,1,2,1,2,1,1,2,1,6,6,4,7,7,2,1.02,103,10530,223,2015,4
122,4,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,2,2,1,1,2,1,4,8,7,5,2,2,0.18,103,10530,224,2015,6
123,4,1,2,2,1,1,2,1,1,2,2,1,1,1,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,8,6,7,1,1,0.68,103,10530,225,2015,2
124,4,1,2,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,2,1,7,1,7,1,1,1,1,1,2,1,2,2,1,1,2,1,1,6,1,7,7,2,1,0.68,103,10530,226,2015,5
125,6,2,3,2,2,1,1,1,1,2,2,2,2,2,1,5,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,2,2,1,2,1,2,1,1,8,8,5,3,3,2,0.35,103,10530,228,2015,3
126,7,1,3,2,1,1,2,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,6,1,5,1,1,2,1,1,1,1,1,2,2,1,2,1,1,6,4,3,7,1,1,0.82,103,10530,230,2015,5
127,4,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,8,2,2,3,2,0.48,103,10530,235,2015,5
128,4,1,2,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,2,7,1,2,2,0.68,103,10530,236,2015,3
129,5,1,2,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,1,6,2,1,1,1,1,1,1,1,2,2,1,2,1,1,6,8,6,3,1,2,0.68,103,10530,237,2015,2
130,5,1,2,2,1,1,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,4,2,7,1,1,0.68,103,10530,242,2015,5
131,6,1,2,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,8,1,3,2,2,2,0.68,103,10530,243,2015,2
132,5,1,2,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,5,7,1,2,0.68,103,10530,244,2015,4
133,5,2,2,2,1,1,2,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,3,1,2,1,1,1,1,1,2,1,2,1,1,2,1,8,6,5,6,1,2,1.02,103,10530,245,2015,4
134,5,2,2,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,7,7,7,1,2,1.02,103,10530,246,2015,6
135,4,1,1,2,1,1,2,1,1,1,1,1,1,1,5,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,6,1,7,1,1,1,1,1,2,1,2,2,2,2,2,1,1,5,2,6,7,2,1,0.68,103,10530,248,2015,1
136,5,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,7,1,5,1,1,2,1,1,1,1,2,1,2,1,1,1,2,3,8,3,2,2,2,0.57,103,10530,251,2015,7
137,3,2,1,2,1,1,2,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,3,1,1,2,1,1,1,1,2,1,2,1,1,2,1,8,8,5,6,2,1,0.57,103,10530,253,2015,4
138,5,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,3,1,1,1,1,2,1,1,6,1,4,1,1,2,1,1,1,1,2,2,2,2,2,1,1,5,4,4,4,3,1,0.48,103,10530,254,2015,4
139,4,1,2,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,2,2,2,2,2,1,1,6,4,5,7,2,2,0.68,103,10530,256,2015,5
140,5,1,2,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,6,1,5,6,1,2,0.68,103,10530,257,2015,5
141,5,1,2,2,1,1,2,1,2,1,1,1,2,2,1,3,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,7,1,4,2,1,1,1,1,1,1,2,2,2,2,2,1,1,3,2,4,4,1,1,0.48,103,10530,258,2015,3
142,4,1,2,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,4,5,5,7,1,2,0.68,103,10530,259,2015,5
143,5,2,2,2,1,1,1,1,2,2,2,2,2,2,1,5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,2,6,8,4,5,1,2,0.72,103,10530,262,2015,5
144,4,2,1,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,1,7,1,1,2,1,1,1,1,2,1,2,1,2,1,1,8,8,1,7,2,2,0.4,103,10530,263,2015,5
145,4,1,1,2,1,1,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,2,2,1,2,1,1,6,2,3,7,2,2,0.68,103,10530,264,2015,5
146,6,2,3,2,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,3,1,1,1,1,2,1,1,4,1,6,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,5,2,1,1,2,0.92,103,10530,265,2015,3
147,6,1,4,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,5,4,4,1,2,0.65,103,10530,278,2015,3
148,4,1,2,2,1,1,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,3,1,2,1,1,2,1,1,1,1,1,2,2,1,2,1,1,2,6,2,7,1,1,0.68,103,10530,286,2015,4
149,4,2,2,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,4,1,6,6,1,2,1.02,103,10530,287,2015,4
150,7,2,4,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4,2,1,1,1,1,1,1,2,1,2,1,2,1,1,8,8,7,6,3,2,0.47,103,10530,290,2015,6
151,7,1,4,2,1,1,2,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,2,4,1,1,1,2,1,1,1,4,1,5,1,1,2,1,1,1,1,1,2,2,1,2,1,1,3,2,3,7,2,2,0.91,103,10530,296,2015,2
152,7,2,4,2,2,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,7,1,7,1,1,1,1,2,1,1,2,1,2,1,2,1,1,6,8,4,1,1,2,0.24,103,10530,299,2015,4
153,4,1,1,2,1,1,2,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,8,2,1,2,1,0.68,103,10530,311,2015,1
154,3,2,1,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,3,1,1,6,2,0.57,103,10530,312,2015,1
155,7,1,4,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,2,1,1,1,2,2,1,2,1,1,8,4,5,7,1,2,0.91,103,10530,315,2015,5
156,6,1,4,2,1,1,2,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,2,1,1,3,5,4,7,2,2,0.91,103,10530,316,2015,3
157,6,1,4,2,1,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,8,8,2,4,1,2,0.91,103,10530,317,2015,5
158,7,1,4,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,6,6,4,1,1,2,0.91,103,10530,318,2015,7
159,6,2,4,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,4,8,7,5,1,2,0.66,103,10530,319,2015,4
160,4,2,2,2,1,1,1,1,2,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,3,4,2,1,0.72,103,10530,323,2015,4
161,7,1,4,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,2,2,1,1,1,1,7,1,7,2,1,2,0.91,103,10530,326,2015,6
162,7,2,4,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,7,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,7,5,3,2,2,0.47,103,10530,327,2015,2
163,6,1,4,2,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,4,8,2,5,1,2,0.65,103,10530,330,2015,4
164,4,2,1,2,1,1,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,2,1,1,1,1,7,1,1,2,1,1,1,1,2,1,2,1,1,1,2,8,8,6,5,2,2,0.57,103,10530,334,2015,1
165,4,1,2,2,1,1,2,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,2,1,2,2,2,2,1,1,1,7,2,2,7,2,1,0.68,103,10530,341,2015,4
166,5,2,2,2,1,1,2,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,2,1,1,4,4,1,5,2,1,1.02,103,10530,343,2015,3
167,4,2,2,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,1,5,1,2,1,1,1,1,1,2,1,2,1,1,2,1,3,6,1,5,1,2,1.02,103,10530,344,2015,5
168,5,1,2,2,1,1,1,1,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,2,2,1,2,1,1,6,5,6,7,1,2,0.48,103,10530,345,2015,4
169,6,2,3,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3,4,1,1,1,2,1,1,1,2,1,3,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,8,4,6,1,2,0.89,103,10530,348,2015,5
170,6,2,3,2,2,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,2,1,2,1,1,2,1,5,8,4,7,2,2,0.89,103,10530,350,2015,5
171,6,1,4,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,8,7,7,4,4,2,1.18,103,10530,353,2015,5
172,6,1,4,2,1,1,1,1,2,2,2,2,2,2,1,3,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,3,1,7,2,1,1,1,1,1,1,1,2,2,1,1,1,2,3,2,4,5,2,2,1.18,103,10530,354,2015,2
173,3,1,1,2,1,1,2,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,2,3,6,6,7,1,1,1.37,103,10530,356,2015,2
174,5,1,3,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,3,1,6,1,1,1,1,1,2,1,1,2,2,1,2,1,1,4,8,2,5,1,2,1.49,103,10530,360,2015,4
175,5,1,3,2,1,1,1,1,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,2,1,1,1,1,3,1,1,2,1,1,1,1,1,2,2,1,2,1,1,4,2,4,1,3,1,1.49,103,10530,361,2015,3
176,6,2,3,2,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,2,4,1,6,1,2,1,1,1,1,1,2,1,2,1,1,2,1,3,8,5,1,2,2,0.89,103,10530,362,2015,4
177,6,2,3,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,2,1,1,4,7,2,1,3,2,0.89,103,10530,363,2015,2
178,6,2,3,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,6,1,1,1,2,1,1,1,7,1,7,1,1,1,1,1,2,1,2,1,2,1,2,1,1,5,8,5,3,2,1,1.18,103,10530,364,2015,3
179,6,2,3,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,4,5,3,1,3,2,1.18,103,10530,366,2015,3
180,6,1,4,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,5,7,2,2,1.64,103,10530,367,2015,3
181,4,1,1,2,1,1,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,6,5,3,2,1,1.37,103,10530,370,2015,7
182,3,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,3,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,8,6,3,2,1,0.96,103,10530,379,2015,2
183,4,2,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,1,2,1,2,1,1,2,1,6,8,5,4,2,2,0.7,103,10530,381,2015,4
184,5,1,1,2,1,1,1,1,2,1,1,1,1,2,3,2,1,1,1,1,1,1,1,3,3,1,1,1,1,2,1,1,7,1,4,2,1,1,1,1,1,1,2,2,2,2,1,2,1,3,4,4,3,1,1,0.96,103,10530,382,2015,4
185,4,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,4,1,1,1,0.96,103,10530,385,2015,4
186,3,1,1,2,1,1,2,1,1,2,2,2,1,2,3,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,4,3,2,1,1.37,103,10530,387,2015,2
187,6,1,4,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,3,1,3,1,1,2,1,1,1,1,2,2,2,1,2,1,1,8,6,6,5,3,1,1.18,103,10530,394,2015,4
188,7,2,4,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,3,3,1,1,1,1,2,1,1,5,1,5,1,1,2,1,1,1,1,2,1,2,1,1,2,1,8,6,3,2,3,2,0.94,103,10530,400,2015,3
189,7,2,4,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,6,4,1,7,3,2,1.31,103,10530,402,2015,3
190,7,1,4,2,1,1,1,1,2,1,2,1,1,1,4,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,6,1,1,2,1,1,1,1,2,2,2,1,2,1,1,8,3,1,2,3,1,1.18,103,10530,405,2015,3
191,7,2,4,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,4,2,1,1,1,1,1,1,4,1,3,1,1,2,1,1,1,1,2,1,2,1,2,1,1,2,6,7,3,2,1,0.94,103,10530,406,2015,4
192,4,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,7,1,7,1,2,1,1,1,1,1,2,1,2,1,1,1,1,8,2,2,5,2,1,1.18,103,10530,409,2015,4
193,5,2,2,2,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,3,3,1,1,1,2,1,1,1,7,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,2,8,4,5,2,2,1.18,103,10530,412,2015,5
194,5,1,2,2,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,1,4,7,1,2,2.22,103,10530,415,2015,3
195,4,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,3,3,4,1,2,1.58,103,10530,416,2015,4
196,6,2,2,2,1,1,2,1,1,1,2,2,1,1,3,6,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,7,1,7,1,1,2,1,1,1,1,2,1,2,1,2,1,1,4,3,1,5,4,2,1.65,103,10530,417,2015,1
197,5,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,2,2,2,2,1,1,2,8,1,1,7,1,1,1.58,103,10530,419,2015,3
198,4,2,1,2,1,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,8,7,6,3,3,2,1.0,103,10530,421,2015,4
199,4,2,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,7,1,2,1,1,2,1,1,1,1,2,1,2,1,1,2,1,4,6,3,3,2,2,0.7,103,10530,422,2015,5
200,5,2,2,2,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,8,1,7,7,3,1,1.18,103,10530,429,2015,3
201,6,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,7,4,4,1,2,1.18,103,10530,430,2015,2
202,5,2,2,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,6,5,6,7,2,1,0.78,212,40130,436,2015,5
203,4,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,8,8,7,1,2,1,0.93,212,40130,439,2015,6
204,6,1,3,2,1,1,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,7,8,4,7,1,2,0.67,212,40130,440,2015,4
205,6,1,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,6,7,7,3,2,0.5,212,40130,442,2015,4
206,7,2,4,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,4,8,2,5,3,1,0.76,212,40130,444,2015,3
207,4,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,6,1,1,1,2,0.44,212,40130,445,2015,5
208,6,2,3,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,8,7,5,2,2,1.01,212,40130,446,2015,3
209,6,2,3,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,2,1,8,6,1,6,2,2,1.01,212,40130,447,2015,2
